postcode,state,year,month,date,mean_price_cents,n_observations,n_unique_stations
2456,NSW,2018,4,2018-04-15,146.6667,12,6
2456,NSW,2019,8,2019-08-15,148.7667,3,3
2456,NSW,2017,8,2017-08-15,122.1271,118,3
2456,NSW,2018,8,2018-08-15,151.2333,9,3
2456,NSW,2017,12,2017-12-15,140.7,2,2
2456,NSW,2018,2,2018-02-15,135.7,2,2
2456,NSW,2018,1,2018-01-15,139.9571,7,5
2456,NSW,2019,7,2019-07-15,145.62,15,5
2456,NSW,2017,7,2017-07-15,127.5611,36,5
2456,NSW,2017,5,2017-05-15,137.5,1,1
2456,NSW,2017,11,2017-11-15,136.8,2,1
2456,NSW,2017,10,2017-10-15,137.7909,11,5
2456,NSW,2017,9,2017-09-15,125.7105,76,2
2443,NSW,2024,4,2024-04-15,194.44,10,6
2443,NSW,2025,4,2025-04-15,177.4,2,2
2443,NSW,2024,8,2024-08-15,175.1917,24,7
2443,NSW,2025,8,2025-08-15,171.3286,7,5
2443,NSW,2024,12,2024-12-15,173.6,20,7
2443,NSW,2025,12,2025-12-15,173.7333,6,4
2443,NSW,2024,2,2024-02-15,194.0455,22,7
2443,NSW,2024,1,2024-01-15,189.7,9,6
2443,NSW,2026,1,2026-01-15,166.0429,14,6
2443,NSW,2024,6,2024-06-15,183.3882,17,6
2443,NSW,2024,3,2024-03-15,192.4,6,3
2443,NSW,2024,5,2024-05-15,192.9143,14,7
2443,NSW,2025,5,2025-05-15,169.5,10,5
2443,NSW,2024,11,2024-11-15,165.9,5,3
2443,NSW,2025,11,2025-11-15,171.5154,13,6
2443,NSW,2024,9,2024-09-15,169.3063,32,7
2443,NSW,2023,12,2023-12-15,186.0833,12,7
2443,NSW,2023,11,2023-11-15,191.8111,9,7
2443,NSW,2019,4,2019-04-15,144.1,5,4
2443,NSW,2020,4,2020-04-15,108.0,10,5
2443,NSW,2021,4,2021-04-15,144.9,1,1
2443,NSW,2022,4,2022-04-15,175.4,12,5
2443,NSW,2023,4,2023-04-15,185.1778,18,7
2443,NSW,2020,8,2020-08-15,116.4,4,3
2443,NSW,2021,8,2021-08-15,151.9,1,1
2443,NSW,2022,8,2022-08-15,168.6833,18,6
2443,NSW,2019,12,2019-12-15,144.5667,3,2
2443,NSW,2020,12,2020-12-15,115.1,5,3
2443,NSW,2022,12,2022-12-15,178.35,8,4
2443,NSW,2021,12,2021-12-15,159.1,5,4
2443,NSW,2020,2,2020-02-15,143.4,2,2
2443,NSW,2021,2,2021-02-15,125.9,6,5
2443,NSW,2023,2,2023-02-15,179.2333,3,3
2443,NSW,2022,2,2022-02-15,175.5667,12,7
2443,NSW,2020,1,2020-01-15,144.9,2,2
2443,NSW,2021,1,2021-01-15,119.6143,7,5
2443,NSW,2023,1,2023-01-15,176.7429,7,5
2443,NSW,2022,1,2022-01-15,166.4,6,6
2443,NSW,2020,7,2020-07-15,120.2333,3,1
2443,NSW,2021,7,2021-07-15,145.1,5,5
2443,NSW,2022,7,2022-07-15,187.25,56,7
2443,NSW,2023,7,2023-07-15,181.8174,23,6
2443,NSW,2020,6,2020-06-15,113.9,10,3
2443,NSW,2021,6,2021-06-15,137.775,8,5
2443,NSW,2022,6,2022-06-15,201.5839,62,7
2443,NSW,2023,6,2023-06-15,174.5833,12,5
2443,NSW,2020,3,2020-03-15,130.6368,19,5
2443,NSW,2021,3,2021-03-15,134.2333,3,3
2443,NSW,2023,3,2023-03-15,182.05,8,5
2443,NSW,2022,3,2022-03-15,194.6297,37,7
2443,NSW,2020,5,2020-05-15,105.9,3,3
2443,NSW,2021,5,2021-05-15,144.9,1,1
2443,NSW,2022,5,2022-05-15,187.7696,46,7
2443,NSW,2023,5,2023-05-15,179.8944,18,7
2443,NSW,2019,11,2019-11-15,145.7571,7,4
2443,NSW,2020,11,2020-11-15,115.025,16,2
2443,NSW,2021,11,2021-11-15,161.9,1,1
2443,NSW,2022,11,2022-11-15,184.56,5,5
2443,NSW,2019,10,2019-10-15,146.5,5,1
2443,NSW,2020,10,2020-10-15,114.9,2,1
2443,NSW,2021,10,2021-10-15,156.9,8,5
2443,NSW,2022,10,2022-10-15,180.56,20,7
2443,NSW,2023,10,2023-10-15,197.3727,11,7
2443,NSW,2019,9,2019-09-15,145.2,10,5
2443,NSW,2020,9,2020-09-15,114.5667,6,4
2443,NSW,2022,9,2022-09-15,161.8857,7,4
2443,NSW,2023,9,2023-09-15,201.5593,27,7
2443,NSW,2021,9,2021-09-15,146.4,2,1
2443,NSW,2018,12,2018-12-15,139.7,10,6
2443,NSW,2019,2,2019-02-15,136.9,3,3
2443,NSW,2019,1,2019-01-15,136.0429,7,2
2443,NSW,2019,6,2019-06-15,142.0429,7,5
2443,NSW,2018,11,2018-11-15,148.6273,22,6
2443,NSW,2016,12,2016-12-15,124.6273,11,4
2443,NSW,2017,4,2017-04-15,126.0111,9,4
2443,NSW,2017,2,2017-02-15,129.4556,9,4
2443,NSW,2017,1,2017-01-15,130.9476,21,5
2443,NSW,2017,3,2017-03-15,127.9769,13,5
2443,NSW,2018,4,2018-04-15,139.5154,13,6
2443,NSW,2017,8,2017-08-15,120.7438,32,3
2443,NSW,2018,8,2018-08-15,147.4714,7,6
2443,NSW,2017,12,2017-12-15,134.9,9,4
2443,NSW,2018,2,2018-02-15,134.525,8,3
2443,NSW,2018,1,2018-01-15,139.2333,3,2
2443,NSW,2019,7,2019-07-15,142.7,5,4
2443,NSW,2017,7,2017-07-15,120.15,12,1
2443,NSW,2017,6,2017-06-15,122.9,6,4
2443,NSW,2018,3,2018-03-15,134.9,14,5
2443,NSW,2017,5,2017-05-15,125.1,5,3
2443,NSW,2017,11,2017-11-15,130.4294,17,6
2443,NSW,2017,10,2017-10-15,126.8474,19,6
2443,NSW,2017,9,2017-09-15,124.8231,26,5
2710,NSW,2024,4,2024-04-15,204.5,10,2
2710,NSW,2025,4,2025-04-15,192.0667,6,1
2710,NSW,2024,8,2024-08-15,200.813,23,7
2710,NSW,2025,8,2025-08-15,190.15,4,1
2710,NSW,2024,12,2024-12-15,192.1,10,1
2710,NSW,2024,2,2024-02-15,201.9435,23,8
2710,NSW,2024,1,2024-01-15,196.7966,29,7
2710,NSW,2026,1,2026-01-15,189.65,4,4
2710,NSW,2024,6,2024-06-15,201.9455,22,3
2710,NSW,2024,3,2024-03-15,201.9,13,3
2710,NSW,2024,5,2024-05-15,202.4455,22,6
2710,NSW,2025,5,2025-05-15,188.6273,11,8
2710,NSW,2024,11,2024-11-15,188.5667,21,8
2710,NSW,2024,9,2024-09-15,196.3444,27,8
2710,NSW,2023,12,2023-12-15,200.15,28,8
2710,NSW,2023,11,2023-11-15,203.6143,14,8
2710,NSW,2019,4,2019-04-15,145.8889,9,3
2710,NSW,2020,4,2020-04-15,128.8278,18,4
2710,NSW,2021,4,2021-04-15,133.4,2,1
2710,NSW,2022,4,2022-04-15,194.7947,19,7
2710,NSW,2023,4,2023-04-15,185.9,10,7
2710,NSW,2021,8,2021-08-15,150.7,5,3
2710,NSW,2022,8,2022-08-15,182.7571,7,4
2710,NSW,2019,12,2019-12-15,151.9,1,1
2710,NSW,2020,12,2020-12-15,121.9143,7,5
2710,NSW,2022,12,2022-12-15,182.8412,17,7
2710,NSW,2021,12,2021-12-15,165.15,2,2
2710,NSW,2020,2,2020-02-15,149.52,5,4
2710,NSW,2021,2,2021-02-15,129.3118,17,5
2710,NSW,2023,2,2023-02-15,185.15,4,1
2710,NSW,2022,2,2022-02-15,178.4238,21,7
2710,NSW,2020,1,2020-01-15,144.9,1,1
2710,NSW,2021,1,2021-01-15,125.4,6,4
2710,NSW,2023,1,2023-01-15,181.0538,13,3
2710,NSW,2022,1,2022-01-15,165.5111,18,7
2710,NSW,2020,7,2020-07-15,117.5667,3,2
2710,NSW,2021,7,2021-07-15,148.9667,15,6
2710,NSW,2022,7,2022-07-15,202.6447,47,9
2710,NSW,2023,7,2023-07-15,185.4,22,6
2710,NSW,2020,6,2020-06-15,115.9,2,1
2710,NSW,2021,6,2021-06-15,144.9526,19,6
2710,NSW,2022,6,2022-06-15,206.5042,96,9
2710,NSW,2023,6,2023-06-15,182.7462,13,6
2710,NSW,2020,3,2020-03-15,139.86,5,3
2710,NSW,2021,3,2021-03-15,135.4385,13,6
2710,NSW,2023,3,2023-03-15,184.6143,7,2
2710,NSW,2022,3,2022-03-15,191.5061,33,7
2710,NSW,2020,5,2020-05-15,120.3429,7,5
2710,NSW,2021,5,2021-05-15,140.025,16,4
2710,NSW,2022,5,2022-05-15,197.4,26,9
2710,NSW,2023,5,2023-05-15,185.6,10,4
2710,NSW,2019,11,2019-11-15,151.9,1,1
2710,NSW,2021,11,2021-11-15,158.9,4,1
2710,NSW,2022,11,2022-11-15,191.525,16,4
2710,NSW,2019,10,2019-10-15,147.9,3,2
2710,NSW,2021,10,2021-10-15,156.5957,23,6
2710,NSW,2022,10,2022-10-15,191.15,8,5
2710,NSW,2023,10,2023-10-15,206.775,8,1
2710,NSW,2019,9,2019-09-15,141.5118,34,2
2710,NSW,2020,9,2020-09-15,115.9,1,1
2710,NSW,2022,9,2022-09-15,187.4,6,2
2710,NSW,2023,9,2023-09-15,203.3324,37,8
2710,NSW,2021,9,2021-09-15,148.9,1,1
2710,NSW,2018,12,2018-12-15,145.8735,34,7
2710,NSW,2019,2,2019-02-15,140.41,10,5
2710,NSW,2019,1,2019-01-15,139.0,1,1
2710,NSW,2019,6,2019-06-15,139.7522,23,2
2710,NSW,2018,11,2018-11-15,156.4941,17,7
2710,NSW,2016,12,2016-12-15,123.8333,15,4
2710,NSW,2017,4,2017-04-15,132.9,1,1
2710,NSW,2017,2,2017-02-15,129.5667,3,2
2710,NSW,2017,1,2017-01-15,131.6083,24,6
2710,NSW,2017,3,2017-03-15,128.5667,6,2
2710,NSW,2018,4,2018-04-15,144.3321,28,7
2710,NSW,2019,8,2019-08-15,141.128,50,2
2710,NSW,2017,8,2017-08-15,131.4,30,6
2710,NSW,2017,12,2017-12-15,140.45,2,2
2710,NSW,2018,2,2018-02-15,140.2,7,4
2710,NSW,2018,1,2018-01-15,138.4,10,4
2710,NSW,2019,7,2019-07-15,138.2705,44,2
2710,NSW,2017,7,2017-07-15,132.5923,13,2
2710,NSW,2017,6,2017-06-15,120.9,2,1
2710,NSW,2018,3,2018-03-15,141.9,5,3
2710,NSW,2017,5,2017-05-15,122.5667,3,1
2710,NSW,2017,11,2017-11-15,135.3625,24,6
2710,NSW,2017,10,2017-10-15,129.6286,7,4
2710,NSW,2017,9,2017-09-15,128.8818,22,5
2526,NSW,2024,4,2024-04-15,222.4,20,5
2526,NSW,2024,8,2024-08-15,189.3419,43,5
2526,NSW,2025,8,2025-08-15,190.3375,64,5
2526,NSW,2024,12,2024-12-15,189.9,1,1
2526,NSW,2025,12,2025-12-15,177.2273,55,5
2526,NSW,2024,2,2024-02-15,211.3167,48,4
2526,NSW,2024,1,2024-01-15,197.0667,36,4
2526,NSW,2026,1,2026-01-15,161.3894,47,5
2526,NSW,2024,6,2024-06-15,216.1642,53,5
2526,NSW,2024,3,2024-03-15,204.2529,34,4
2526,NSW,2024,5,2024-05-15,200.775,64,5
2526,NSW,2025,5,2025-05-15,176.9,2,1
2526,NSW,2024,11,2024-11-15,192.7621,29,5
2526,NSW,2025,11,2025-11-15,178.5364,11,4
2526,NSW,2024,9,2024-09-15,170.9205,88,5
2526,NSW,2023,12,2023-12-15,201.1353,85,4
2526,NSW,2023,11,2023-11-15,204.98,25,4
2526,NSW,2019,4,2019-04-15,140.6333,15,5
2526,NSW,2020,4,2020-04-15,105.863,27,5
2526,NSW,2021,4,2021-04-15,133.9,2,2
2526,NSW,2022,4,2022-04-15,189.5625,40,4
2526,NSW,2023,4,2023-04-15,199.0273,11,4
2526,NSW,2020,8,2020-08-15,138.9,3,2
2526,NSW,2021,8,2021-08-15,170.2077,13,4
2526,NSW,2022,8,2022-08-15,180.05,20,4
2526,NSW,2019,12,2019-12-15,155.4714,21,5
2526,NSW,2020,12,2020-12-15,137.5667,6,5
2526,NSW,2022,12,2022-12-15,186.1,10,3
2526,NSW,2021,12,2021-12-15,177.5,10,3
2526,NSW,2020,2,2020-02-15,152.8474,19,5
2526,NSW,2021,2,2021-02-15,145.9,8,5
2526,NSW,2023,2,2023-02-15,205.025,8,3
2526,NSW,2022,2,2022-02-15,188.5667,27,4
2526,NSW,2020,1,2020-01-15,150.0875,16,5
2526,NSW,2021,1,2021-01-15,131.4,2,1
2526,NSW,2023,1,2023-01-15,188.1174,23,4
2526,NSW,2022,1,2022-01-15,179.7786,14,4
2526,NSW,2020,7,2020-07-15,122.775,8,4
2526,NSW,2021,7,2021-07-15,148.9,4,3
2526,NSW,2022,7,2022-07-15,207.6087,103,4
2526,NSW,2023,7,2023-07-15,198.3842,19,4
2526,NSW,2020,6,2020-06-15,125.4714,14,5
2526,NSW,2021,6,2021-06-15,150.9,2,2
2526,NSW,2022,6,2022-06-15,211.9566,106,4
2526,NSW,2023,6,2023-06-15,196.1273,11,4
2526,NSW,2020,3,2020-03-15,133.0795,39,5
2526,NSW,2021,3,2021-03-15,141.9,6,3
2526,NSW,2023,3,2023-03-15,200.2091,22,4
2526,NSW,2022,3,2022-03-15,195.98,15,4
2526,NSW,2020,5,2020-05-15,110.1353,17,5
2526,NSW,2021,5,2021-05-15,145.06,10,5
2526,NSW,2022,5,2022-05-15,206.0,20,4
2526,NSW,2023,5,2023-05-15,186.6257,35,4
2526,NSW,2019,11,2019-11-15,145.1558,43,5
2526,NSW,2020,11,2020-11-15,116.8167,24,5
2526,NSW,2022,11,2022-11-15,204.6308,26,4
2526,NSW,2019,10,2019-10-15,150.0208,48,5
2526,NSW,2020,10,2020-10-15,109.9,8,4
2526,NSW,2021,10,2021-10-15,175.5,5,3
2526,NSW,2022,10,2022-10-15,182.7333,6,3
2526,NSW,2023,10,2023-10-15,216.1667,15,4
2526,NSW,2019,9,2019-09-15,142.3894,47,5
2526,NSW,2020,9,2020-09-15,128.1581,31,5
2526,NSW,2022,9,2022-09-15,181.9,23,4
2526,NSW,2023,9,2023-09-15,218.8474,19,4
2526,NSW,2021,9,2021-09-15,157.1059,17,5
2526,NSW,2018,12,2018-12-15,130.5536,153,5
2526,NSW,2019,2,2019-02-15,133.6273,33,5
2526,NSW,2019,1,2019-01-15,124.5429,56,5
2526,NSW,2019,6,2019-06-15,139.5563,32,5
2526,NSW,2018,11,2018-11-15,133.6962,158,5
2526,NSW,2016,12,2016-12-15,123.2863,95,4
2526,NSW,2017,4,2017-04-15,126.4294,51,5
2526,NSW,2017,2,2017-02-15,131.4362,58,5
2526,NSW,2017,1,2017-01-15,132.7288,73,5
2526,NSW,2017,3,2017-03-15,123.6879,33,5
2526,NSW,2018,4,2018-04-15,142.4179,56,4
2526,NSW,2019,8,2019-08-15,139.9143,70,5
2526,NSW,2017,8,2017-08-15,119.6776,98,4
2526,NSW,2018,8,2018-08-15,148.9108,130,5
2526,NSW,2017,12,2017-12-15,136.0579,19,3
2526,NSW,2018,2,2018-02-15,134.5059,34,3
2526,NSW,2018,1,2018-01-15,134.3,31,2
2526,NSW,2019,7,2019-07-15,144.3306,72,5
2526,NSW,2017,7,2017-07-15,117.6328,64,4
2526,NSW,2017,6,2017-06-15,123.9314,51,5
2526,NSW,2018,3,2018-03-15,129.9526,38,3
2526,NSW,2017,5,2017-05-15,127.3362,47,5
2526,NSW,2017,11,2017-11-15,138.0818,22,3
2526,NSW,2017,10,2017-10-15,133.4489,47,4
2526,NSW,2017,9,2017-09-15,130.0957,92,3
2871,NSW,2024,4,2024-04-15,204.7696,23,3
2871,NSW,2025,4,2025-04-15,159.9,14,4
2871,NSW,2024,8,2024-08-15,196.275,16,5
2871,NSW,2025,8,2025-08-15,182.7125,16,6
2871,NSW,2024,12,2024-12-15,194.9,39,5
2871,NSW,2025,12,2025-12-15,177.6,10,4
2871,NSW,2024,2,2024-02-15,203.0,10,5
2871,NSW,2024,1,2024-01-15,198.8268,41,5
2871,NSW,2026,1,2026-01-15,178.8514,37,7
2871,NSW,2024,6,2024-06-15,201.4,2,2
2871,NSW,2024,3,2024-03-15,203.9,1,1
2871,NSW,2024,5,2024-05-15,204.2333,6,3
2871,NSW,2025,5,2025-05-15,165.1,5,4
2871,NSW,2024,11,2024-11-15,189.5,5,2
2871,NSW,2025,11,2025-11-15,178.9,10,6
2871,NSW,2024,9,2024-09-15,190.9,6,3
2871,NSW,2023,12,2023-12-15,202.3839,31,5
2871,NSW,2023,11,2023-11-15,208.0538,13,4
2871,NSW,2019,4,2019-04-15,145.3,5,4
2871,NSW,2020,4,2020-04-15,133.8308,13,5
2871,NSW,2022,4,2022-04-15,187.9296,27,7
2871,NSW,2023,4,2023-04-15,197.1,5,3
2871,NSW,2020,8,2020-08-15,119.9,1,1
2871,NSW,2021,8,2021-08-15,158.9,4,4
2871,NSW,2022,8,2022-08-15,194.525,16,6
2871,NSW,2019,12,2019-12-15,142.9,1,1
2871,NSW,2020,12,2020-12-15,119.9,1,1
2871,NSW,2022,12,2022-12-15,197.9,2,2
2871,NSW,2020,2,2020-02-15,137.9,1,1
2871,NSW,2021,2,2021-02-15,130.525,8,4
2871,NSW,2023,2,2023-02-15,175.9,1,1
2871,NSW,2022,2,2022-02-15,178.3375,16,6
2871,NSW,2020,1,2020-01-15,142.15,4,3
2871,NSW,2021,1,2021-01-15,126.7,5,3
2871,NSW,2023,1,2023-01-15,191.5667,3,2
2871,NSW,2022,1,2022-01-15,171.2333,3,3
2871,NSW,2021,7,2021-07-15,152.1,10,6
2871,NSW,2022,7,2022-07-15,211.2333,12,6
2871,NSW,2020,6,2020-06-15,123.15,4,3
2871,NSW,2021,6,2021-06-15,147.3286,7,4
2871,NSW,2022,6,2022-06-15,209.3468,94,7
2871,NSW,2020,3,2020-03-15,140.1857,7,4
2871,NSW,2021,3,2021-03-15,136.9769,13,6
2871,NSW,2023,3,2023-03-15,190.9,7,3
2871,NSW,2022,3,2022-03-15,191.9714,28,6
2871,NSW,2020,5,2020-05-15,126.275,8,4
2871,NSW,2021,5,2021-05-15,143.5,5,4
2871,NSW,2022,5,2022-05-15,192.9,52,7
2871,NSW,2023,5,2023-05-15,194.3,5,3
2871,NSW,2019,11,2019-11-15,146.2333,3,1
2871,NSW,2021,11,2021-11-15,170.7571,7,4
2871,NSW,2022,11,2022-11-15,203.2333,3,3
2871,NSW,2019,10,2019-10-15,144.5667,6,4
2871,NSW,2021,10,2021-10-15,162.8231,13,6
2871,NSW,2022,10,2022-10-15,196.65,8,5
2871,NSW,2023,10,2023-10-15,209.5667,6,4
2871,NSW,2019,9,2019-09-15,141.5667,3,3
2871,NSW,2020,9,2020-09-15,121.9,2,1
2871,NSW,2022,9,2022-09-15,187.2333,9,5
2871,NSW,2023,9,2023-09-15,211.6333,15,5
2871,NSW,2021,9,2021-09-15,154.2333,3,3
2871,NSW,2018,12,2018-12-15,151.025,52,5
2871,NSW,2019,2,2019-02-15,139.9,1,1
2871,NSW,2019,1,2019-01-15,144.2333,9,4
2871,NSW,2019,6,2019-06-15,143.4714,7,4
2871,NSW,2018,11,2018-11-15,158.7182,11,5
2871,NSW,2016,12,2016-12-15,129.5857,7,3
2871,NSW,2017,4,2017-04-15,135.9,1,1
2871,NSW,2017,2,2017-02-15,139.95,2,1
2871,NSW,2017,1,2017-01-15,139.6095,21,5
2871,NSW,2017,3,2017-03-15,135.7667,15,6
2871,NSW,2018,4,2018-04-15,141.5154,13,5
2871,NSW,2019,8,2019-08-15,140.9,1,1
2871,NSW,2017,8,2017-08-15,134.0111,63,2
2871,NSW,2018,8,2018-08-15,153.6778,9,4
2871,NSW,2017,12,2017-12-15,130.9,2,1
2871,NSW,2018,2,2018-02-15,138.8231,13,3
2871,NSW,2018,1,2018-01-15,134.9,1,1
2871,NSW,2019,7,2019-07-15,140.9,7,5
2871,NSW,2017,7,2017-07-15,134.2514,37,5
2871,NSW,2017,6,2017-06-15,134.2667,6,2
2871,NSW,2017,5,2017-05-15,124.9,1,1
2871,NSW,2017,11,2017-11-15,138.7,5,4
2871,NSW,2017,10,2017-10-15,139.1,5,3
2871,NSW,2017,9,2017-09-15,134.2929,28,2
2539,NSW,2024,4,2024-04-15,200.5667,12,5
2539,NSW,2025,4,2025-04-15,174.65,4,2
2539,NSW,2024,8,2024-08-15,182.1667,15,6
2539,NSW,2025,8,2025-08-15,198.9,1,1
2539,NSW,2024,12,2024-12-15,179.0852,27,7
2539,NSW,2025,12,2025-12-15,199.9,1,1
2539,NSW,2024,2,2024-02-15,198.0286,14,4
2539,NSW,2024,1,2024-01-15,193.4,8,3
2539,NSW,2026,1,2026-01-15,193.9,1,1
2539,NSW,2024,6,2024-06-15,200.7,10,3
2539,NSW,2024,3,2024-03-15,200.9,11,6
2539,NSW,2024,5,2024-05-15,201.4556,9,4
2539,NSW,2025,5,2025-05-15,177.3,5,3
2539,NSW,2024,11,2024-11-15,169.9,2,1
2539,NSW,2025,11,2025-11-15,202.9,1,1
2539,NSW,2024,9,2024-09-15,177.1273,22,7
2539,NSW,2023,12,2023-12-15,198.375,4,4
2539,NSW,2023,11,2023-11-15,198.412,25,7
2539,NSW,2019,4,2019-04-15,140.2,14,8
2539,NSW,2020,4,2020-04-15,126.8167,12,7
2539,NSW,2021,4,2021-04-15,137.9,1,1
2539,NSW,2022,4,2022-04-15,181.9516,31,8
2539,NSW,2023,4,2023-04-15,191.04,10,7
2539,NSW,2021,8,2021-08-15,147.5667,3,3
2539,NSW,2022,8,2022-08-15,190.625,8,6
2539,NSW,2020,12,2020-12-15,107.9,1,1
2539,NSW,2022,12,2022-12-15,191.2333,3,2
2539,NSW,2021,12,2021-12-15,163.9,3,2
2539,NSW,2020,2,2020-02-15,148.9,2,1
2539,NSW,2021,2,2021-02-15,125.3286,14,7
2539,NSW,2023,2,2023-02-15,188.5667,6,4
2539,NSW,2022,2,2022-02-15,175.4,10,5
2539,NSW,2020,1,2020-01-15,147.9,1,1
2539,NSW,2021,1,2021-01-15,117.0111,9,6
2539,NSW,2023,1,2023-01-15,192.9,1,1
2539,NSW,2022,1,2022-01-15,169.15,16,7
2539,NSW,2020,7,2020-07-15,117.9,1,1
2539,NSW,2021,7,2021-07-15,147.1727,11,5
2539,NSW,2022,7,2022-07-15,204.0509,57,7
2539,NSW,2023,7,2023-07-15,189.45,22,7
2539,NSW,2020,6,2020-06-15,115.9,1,1
2539,NSW,2021,6,2021-06-15,141.025,8,6
2539,NSW,2022,6,2022-06-15,205.0365,126,7
2539,NSW,2023,6,2023-06-15,188.0,1,1
2539,NSW,2020,3,2020-03-15,141.1143,14,7
2539,NSW,2021,3,2021-03-15,133.45,20,6
2539,NSW,2023,3,2023-03-15,187.4143,7,6
2539,NSW,2022,3,2022-03-15,190.7,35,7
2539,NSW,2020,5,2020-05-15,118.2,3,3
2539,NSW,2021,5,2021-05-15,140.9,2,2
2539,NSW,2022,5,2022-05-15,190.1222,63,8
2539,NSW,2023,5,2023-05-15,188.0316,19,7
2539,NSW,2020,11,2020-11-15,105.9,2,1
2539,NSW,2021,11,2021-11-15,167.425,4,3
2539,NSW,2022,11,2022-11-15,194.1167,6,3
2539,NSW,2019,10,2019-10-15,146.1,5,5
2539,NSW,2021,10,2021-10-15,158.0429,28,8
2539,NSW,2022,10,2022-10-15,192.9833,6,4
2539,NSW,2023,10,2023-10-15,203.0579,19,6
2539,NSW,2019,9,2019-09-15,146.8846,13,7
2539,NSW,2022,9,2022-09-15,187.1222,9,4
2539,NSW,2023,9,2023-09-15,205.6792,24,7
2539,NSW,2021,9,2021-09-15,149.5667,3,3
2539,NSW,2018,12,2018-12-15,138.6347,49,7
2539,NSW,2019,2,2019-02-15,132.15,4,2
2539,NSW,2019,1,2019-01-15,133.9,3,2
2539,NSW,2019,6,2019-06-15,141.2333,3,3
2539,NSW,2018,11,2018-11-15,151.9296,54,7
2539,NSW,2016,12,2016-12-15,129.666,53,4
2539,NSW,2017,4,2017-04-15,134.625,4,2
2539,NSW,2017,2,2017-02-15,137.2043,23,5
2539,NSW,2017,1,2017-01-15,142.0342,38,6
2539,NSW,2017,3,2017-03-15,132.6125,8,3
2539,NSW,2018,4,2018-04-15,143.8269,26,8
2539,NSW,2019,8,2019-08-15,138.65,4,3
2539,NSW,2017,8,2017-08-15,121.5115,26,3
2539,NSW,2018,8,2018-08-15,143.6167,12,6
2539,NSW,2017,12,2017-12-15,135.72,5,2
2539,NSW,2018,2,2018-02-15,141.8333,3,1
2539,NSW,2018,1,2018-01-15,141.3778,9,6
2539,NSW,2019,7,2019-07-15,138.9,3,3
2539,NSW,2017,7,2017-07-15,121.0333,24,4
2539,NSW,2017,6,2017-06-15,120.7773,22,4
2539,NSW,2018,3,2018-03-15,140.0095,21,6
2539,NSW,2017,5,2017-05-15,126.1571,21,7
2539,NSW,2017,11,2017-11-15,138.3,6,3
2539,NSW,2017,10,2017-10-15,131.5111,18,6
2539,NSW,2017,9,2017-09-15,123.6659,41,5
2870,NSW,2024,4,2024-04-15,210.15,16,4
2870,NSW,2025,4,2025-04-15,198.9,4,2
2870,NSW,2024,8,2024-08-15,195.1857,14,4
2870,NSW,2024,12,2024-12-15,196.4,28,4
2870,NSW,2025,12,2025-12-15,177.9,2,2
2870,NSW,2024,2,2024-02-15,205.1692,26,4
2870,NSW,2024,1,2024-01-15,195.2333,27,4
2870,NSW,2026,1,2026-01-15,175.5667,15,4
2870,NSW,2024,6,2024-06-15,209.8032,31,4
2870,NSW,2024,3,2024-03-15,208.4,12,3
2870,NSW,2024,5,2024-05-15,208.2333,6,3
2870,NSW,2025,5,2025-05-15,191.7571,7,4
2870,NSW,2024,11,2024-11-15,188.4938,32,4
2870,NSW,2025,11,2025-11-15,179.9,2,1
2870,NSW,2024,9,2024-09-15,189.7333,12,4
2870,NSW,2023,12,2023-12-15,196.1222,18,4
2870,NSW,2023,11,2023-11-15,204.15,24,4
2870,NSW,2019,4,2019-04-15,143.9,3,2
2870,NSW,2020,4,2020-04-15,134.7889,9,4
2870,NSW,2021,4,2021-04-15,139.9,2,2
2870,NSW,2022,4,2022-04-15,191.3,15,5
2870,NSW,2023,4,2023-04-15,193.9,4,3
2870,NSW,2020,8,2020-08-15,129.9,1,1
2870,NSW,2021,8,2021-08-15,161.2333,3,3
2870,NSW,2022,8,2022-08-15,191.0818,11,5
2870,NSW,2019,12,2019-12-15,146.9,1,1
2870,NSW,2020,12,2020-12-15,123.9,3,1
2870,NSW,2022,12,2022-12-15,193.5667,3,2
2870,NSW,2021,12,2021-12-15,163.4,2,1
2870,NSW,2021,2,2021-02-15,131.0429,7,5
2870,NSW,2023,2,2023-02-15,188.9,1,1
2870,NSW,2022,2,2022-02-15,179.1,10,5
2870,NSW,2020,1,2020-01-15,146.4,6,3
2870,NSW,2021,1,2021-01-15,128.9,2,1
2870,NSW,2022,1,2022-01-15,170.2333,3,2
2870,NSW,2020,7,2020-07-15,119.9,2,1
2870,NSW,2021,7,2021-07-15,154.9,10,4
2870,NSW,2022,7,2022-07-15,206.5923,13,5
2870,NSW,2023,7,2023-07-15,194.8231,13,4
2870,NSW,2021,6,2021-06-15,149.9,14,5
2870,NSW,2022,6,2022-06-15,204.1619,84,5
2870,NSW,2023,6,2023-06-15,192.5,5,2
2870,NSW,2020,3,2020-03-15,142.9,6,5
2870,NSW,2021,3,2021-03-15,138.3286,7,4
2870,NSW,2023,3,2023-03-15,190.4,2,2
2870,NSW,2022,3,2022-03-15,190.5087,23,5
2870,NSW,2020,5,2020-05-15,122.65,4,3
2870,NSW,2021,5,2021-05-15,143.9,5,4
2870,NSW,2022,5,2022-05-15,192.2846,26,5
2870,NSW,2023,5,2023-05-15,191.9,8,4
2870,NSW,2019,11,2019-11-15,147.5,5,4
